"","ME9","ME5","ME12","ME2","ME4","ME6","ME11","ME10","ME1","ME13","ME7","ME3","ME8","ME0"
"PTPRM",-0.152916637586879,-0.0167767334829853,0.108095925964677,0.146747947964884,-0.0994096918975441,-0.0362038328051428,0.0182294807826477,0.0468774871797425,0.107701449908444,0.123031628813351,0.0835439200912391,-0.0226788986584418,0.24543815301238,-0.0879014819438144
"PTPRN",0.220345076981222,0.198568591424577,0.302204421099651,0.494959504769273,0.505142667611606,-0.0245159870935588,-0.331637821481727,-0.432713935557439,-0.608953444926428,-0.493288305926326,-0.363854829138673,-0.401941209400617,-0.352522826511376,0.585271895348735
"PTPRN2",0.174535578036788,0.433286231768387,0.617426245325101,0.576604496406879,0.324517873640909,-0.181768900309091,-0.326752538497904,-0.331175325644557,-0.471455370809688,-0.35254493270867,-0.276932626167477,-0.313772868317325,-0.353773232079769,0.458646204568295
"PTPRO",0.13813991447929,0.0117852635633407,-0.0569228543151958,-0.151211990412091,-0.166809349712336,0.101667442514169,0.121202525287533,0.0942009498248192,0.12947638434893,0.10909379343969,0.10798117114004,0.253182167047501,0.0801870416118865,-0.0781588059109943
"PTPRR",0.00584824872125012,0.21517043524709,-0.098195535097917,-0.18010254738779,-0.0873763131501876,-0.0160136527696643,0.0808787193147414,0.00892437265115636,0.128116669814063,0.0188868831308233,-0.0604984230598878,0.107330707368931,0.0716658644197665,-0.094692513364841
"PTPRS",0.134960498850305,0.105880218936692,0.0298604811002488,0.0804520292334256,-0.00588077351147348,0.0516634418695881,-0.168168498530375,-0.16969901884504,-0.148921853119476,-0.110597762711072,0.0474700477081716,-0.0666297103569634,-0.110149083231825,0.214287534052303
"PTPRT",0.186848850013058,-0.0586434048393896,-0.0417059702951646,0.0125908813672574,0.0122801380924672,0.1503232669759,-0.132555745734553,-0.211909779033235,-0.0485478931833658,-0.00606557633921267,0.0740930493608885,0.0627601191655701,-0.00656340436856637,0.0673996675295782
"PTPRU",-0.0729109062061996,-0.0818327182957689,-0.0246743462584172,-0.145529097101674,-0.151661143266458,-0.0713910631634131,0.0429829653224155,0.0488433881998987,0.101227626627927,0.00740701440908067,0.0757810040700367,0.0899898046532858,0.0926681908844179,-0.0679037614243845
"PTPRZ1",-0.392754158743951,-0.162856145177893,-0.181377592887947,-0.357393642959243,-0.448298545655168,-0.106929748459659,0.320233506200709,0.446976408636075,0.515464209764207,0.39213447035237,0.284006394658319,0.200745950936782,0.299819699690426,-0.511329054406057
"PTRF",-0.0127198446624399,0.128626650231165,0.232818339765747,0.242373388000686,-0.0197972643179046,0.0402773516817957,-0.137157043909458,-0.207527114132082,-0.0883519845773112,-0.127878604550325,0.0437823727838785,-0.15556606253647,-0.0173730334107924,0.122482533275696
"PTRH2",-0.315127041799057,-0.315759534290937,-0.335022063506028,-0.664108264609802,-0.570158347201044,0.00685187749438157,0.542953377780146,0.499005018573163,0.808525238672221,0.653720130763547,0.411930212116589,0.490144744865704,0.531596222138638,-0.748827045526745
"PTS",0.128291341869826,0.10156262097358,-0.0351188031866525,0.116073850318532,0.17221852314113,-0.125521750378246,-0.0749586634042859,0.00245861653865029,-0.209411000916854,-0.220390794553993,-0.213886603751917,-0.240838974752183,-0.254046847211455,0.176162546591585
"PTTG1",-0.470978797413969,-0.33973035861306,-0.349862554045227,-0.566958866184033,-0.504441025639193,-0.0520112593241431,0.46042643357796,0.595332028798871,0.774237186584744,0.602676615107307,0.316705267349873,0.302631795526583,0.452813686469968,-0.777865417929628
"PTTG1IP",-0.123535561250286,0.166772596908943,0.0573356059971094,0.00287445449368942,-0.0511832016705626,-0.314033704209062,0.056884015300566,0.226613253357197,0.0689170424536993,0.0149744215472165,-0.0747164481314727,0.0638283124133622,0.131661222555579,-0.0552970206268382
"PTTG2",0.0662083050015867,0.118526770350864,-0.106331870075323,0.112339854546788,0.238820764144898,0.0473801151549092,-0.0837498590980914,-0.111693480857257,-0.239653510045556,-0.201052355104229,-0.215901654780941,-0.186633758748207,-0.301004495598181,0.238065924684493
"PTTG3P",-0.193837074030093,-0.239247060057866,-0.31736658150404,-0.515169826823166,-0.343676944274181,-0.0200831546623835,0.207974634678875,0.409775185489548,0.517325606743019,0.394273659432576,0.26319132938271,0.333840086813859,0.303399728241083,-0.501054175548043
"PTX3",-0.0143943696210907,-0.0588707996931395,-0.00287069152067944,-0.15648538491053,-0.230813229889689,-0.0836115041993398,0.0631581888720667,0.125981488280869,0.236061459146057,0.164162143870732,0.175597498642644,0.21704491608163,0.107008778463407,-0.205939914734319
"PUF60",-0.352971892062532,-0.294142119064636,-0.383643563486819,-0.719058804680473,-0.620437416985682,-0.0749158197395668,0.529820821326845,0.783610951099029,0.843954791528412,0.588075423293597,0.331350948496118,0.465660748411644,0.554682715224295,-0.81168797818666
"PUM1",-0.232854515884345,-0.24078471137643,-0.182485114321026,-0.332360134225597,-0.437530395357989,-0.0830254089215495,0.417702444317747,0.424053640872941,0.501391642344,0.394457922355306,0.221904151713052,0.17211272384581,0.255139107199302,-0.525583480804437
"PUM2",-0.0206841531267495,0.108515733643434,0.0148463244450122,0.14045061911254,0.0816912833421144,0.0739370483757886,0.0288284207190145,0.0496933314624638,-0.0443850320129961,-0.049953392351357,0.00183168613745768,-0.20742019090233,-0.141742763480877,0.0151720365854397
"PURA",0.267399567788362,0.372424758216198,0.350749198870131,0.642660564483479,0.488477157856082,-0.0978194598182813,-0.390629639107277,-0.404156673164294,-0.696349460296789,-0.474215383817396,-0.402763569123279,-0.457278800920966,-0.427880593422849,0.644436039231044
"PURG",-0.0703678967320021,0.0511595002548638,0.0712970255739264,0.130101660116737,0.100329067131313,-0.0591659888988234,-0.120061949094615,-0.132842883397604,-0.0699788747263235,-0.0456157554380598,-0.152952016970446,-0.0775097503835644,-0.0922156732863773,0.0930283816120057
"PUS1",-0.362903328098382,-0.350882334313617,-0.373126449153407,-0.678016004601104,-0.576701906372265,0.0346045786235472,0.508891784852621,0.525415687245229,0.810027989682196,0.705239273365297,0.350976962455864,0.446930553208881,0.464914561479713,-0.798018953263689
"PUS3",0.0444844368526717,0.0341621686673937,-0.0124026878504648,-0.136414267751726,0.0313280156132212,-0.0942651249641952,0.230654807617514,0.278546145148445,0.123545386126479,0.0717233671505323,-0.0565706559392158,0.0105889367858135,0.0769652068866323,-0.141995521949992
"PUS7",-0.376784136872652,-0.354205391400675,-0.375020131692952,-0.687027270720413,-0.640686867279337,-0.0575349817147306,0.549477548746323,0.619406579869937,0.862605504075989,0.697329974542687,0.417274742724056,0.461969245654118,0.511748727640213,-0.83316793660534
"PUS7L",-0.0395128673928437,-0.0614415272813043,-0.0275426385457767,-0.307081643147017,-0.259450416070349,0.131011147926905,0.132739571582233,0.265427371967233,0.298827077021171,0.23361456923285,0.242680818394378,0.238126508691929,0.182016524377918,-0.278996723583914
"PVALB",0.0273955980605054,0.0816396307883382,-0.0412820519848359,-0.102853283328428,-0.0428390279544267,0.120282130724534,0.0134873012532544,-0.0234569824401759,0.0448020348566769,-0.110165690463008,0.0905753871639691,0.199601795270521,0.177761674603795,-0.000485509563167795
"PVR",-0.07894695878176,0.0845466384485623,-0.0368200417048315,-0.144772465255079,-0.139542075702087,-0.028133053136092,-0.0521261441425507,-0.0191450277676733,0.0895568175073411,0.00974517270048156,0.0314580631908477,0.13371956618436,0.0624094027702655,0.0236776113129453
"PVRIG",0.166521602286726,-0.0348538903413121,-0.103898862063481,0.0416167719807246,0.183448210841557,0.694315635056439,-0.0324300400687829,-0.164278807487314,-0.15668867443109,-0.108219937418978,0.0818709446327726,-0.0226172458437516,-0.215803017397008,0.160626091695338
"PVRL1",0.344530726637775,0.255175042013213,0.124455711131718,0.27164787295096,0.344136231736919,0.0432373755062421,-0.197975490290415,-0.344884346405392,-0.500921256831953,-0.34058794239088,-0.104276877362564,-0.110997261655981,-0.272391179912338,0.559263869170434
"PVRL2",0.266141304889079,0.0617381978371177,0.00154486815764982,0.12823282582803,0.0295450859341771,-0.146259531442038,-0.191708270355278,-0.231715958213744,-0.241338632231639,-0.186079373440991,-0.181925573695792,-0.00904381199926537,-0.140736019843324,0.211573645140464
"PVRL3",-0.0537798601268989,0.183096292771568,0.0192044400732713,0.0373675581536883,-0.0297644330191672,-0.132192896964618,-0.00236294074242485,0.171504503750121,0.0760101031000168,-0.0490745146071159,-0.0447147771718727,0.0292851732919246,0.0112740903040001,-0.104667008465609
"PWAR5",0.104372683551206,0.033042376447197,0.112997887290827,0.27506024658118,0.272894422257118,-0.0143864092834217,-0.034316773274914,-0.122630292998589,-0.241952571744395,-0.109491185612242,-0.105918515493832,-0.111114317509757,-0.100910008852863,0.226203905326282
"PWP1",-0.295512936084563,-0.135056178645327,-0.25125030549941,-0.37421063714792,-0.230164066577556,-0.0940823374396501,0.402669211761618,0.455330408171955,0.560019434654942,0.589088020264269,0.150887163330449,0.226250087005488,0.287805715762001,-0.584695639519448
"PWP2",-0.211335853109141,-0.269130598411975,-0.24195730118936,-0.478450867544609,-0.446703610579773,-0.0945608823909219,0.348339786485766,0.457729492493182,0.61840940160741,0.48757886228558,0.184053430889065,0.277976914831669,0.376884417405924,-0.605826025892862
"PWWP2A",0.0150029447413396,0.124508223342192,0.0148506376376907,-0.0293942964718191,0.0611056681875165,-0.0876194451112856,0.0345535344803344,0.0882437843125388,-0.0935082596677635,-0.0723036841097573,-0.102493370299395,-0.0408657625840593,-0.0367984784680682,0.0875114975679303
"PXDC1",-0.0330056612066366,-0.091591027205218,-0.0494422591733268,-0.0199974023545786,-0.134515544895763,-0.091495838451226,0.0907019058500263,0.106777380369699,0.0953565033778359,0.0302509949839356,0.108235001586461,0.05931442842435,0.122788685795705,-0.0745000734862353
"PXDN",-0.381381944754396,-0.340497278135245,-0.377428988930081,-0.737577714775818,-0.703516298242328,0.0233353818830861,0.378154560632295,0.501676925401981,0.827151480440556,0.568738628734306,0.525768365462001,0.567366953167643,0.703911990810187,-0.767476663399562
"PXMP2",-0.110270704877271,0.300845805502407,-0.0799187850447086,-0.0360410596605771,0.102146630555197,-0.108322111140467,-0.0783364884797267,0.162390062419255,-0.00247251685604151,0.00585236781498702,-0.0725470465279116,0.00631061716205092,-0.0199487487449559,0.0226196256774585
"PXMP4",-0.0753827676355896,-0.00990508611481895,0.0103252161108693,0.0845124318239566,0.134810006677784,-0.109147172980028,0.135452402335338,-0.10128120548298,-0.0769690153663805,0.0259009793700513,-0.111309802432814,-0.00809904397481787,-0.0295791439141933,0.0699120712840332
"PXN",-0.308393807588736,-0.09947604198189,-0.137580356752795,-0.381622140655047,-0.453521260354,-0.107414160260154,0.28151984662589,0.359407633859274,0.572213397098614,0.340387506125265,0.124877810910703,0.161528627471923,0.315296697573723,-0.522663231610902
"PYCARD",-0.239174554408286,-0.340665791161491,-0.309552329268993,-0.454202412626487,-0.344798586989983,0.0621096202936666,0.258955965321988,0.230661750271383,0.448230745858192,0.493638094336531,0.17779707166715,0.349749741943202,0.308832478129366,-0.450267169726409
"PYCR1",-0.330201006366506,-0.0971181515673439,-0.104806332937135,-0.470419096397765,-0.466485598154965,-0.0208926538429855,0.269632437793422,0.31535113534737,0.577922955475204,0.454397650588008,0.378612701502983,0.387161105176212,0.49804440915998,-0.495503786052149
"PYCRL",-0.40417377034792,-0.252879660351028,-0.345074426838735,-0.693845867543498,-0.618082041354805,0.0525739868324784,0.452649253727578,0.624610698318391,0.808267564996358,0.547499722666202,0.43875159477287,0.485160401495907,0.559230632540736,-0.746784842830968
"PYGB",-0.0991187420989081,0.110934776692668,0.182800371312564,0.182767782249484,-0.0360254509325808,0.0431828200468264,-0.211935079914072,-0.208511396214197,-0.0238273672043779,-0.105026501728819,-0.129409691663882,-0.108466652882113,-0.017942854204228,0.0603912807201753
"PYGL",-0.103722864958082,-0.0630934396313544,-0.107492275735711,-0.0904417644232268,0.0793962581425661,-0.111600996763874,0.082805408284774,0.0691812486045549,0.0107745782687177,0.0938690648889488,-0.0615607249253606,-0.0125845206648099,-0.0957178732662956,-0.062149974392175
"PYGM",0.319073016864423,0.280342102964745,0.353776824424039,0.709435263162127,0.464139309098435,0.0838953086660838,-0.451246925312063,-0.546171342247907,-0.680300074470537,-0.515867907901922,-0.303577545606117,-0.394545348296835,-0.494521900503271,0.686868115779755
"PYGO1",0.18105954231,0.253512750944843,0.144063750444372,0.287118731135207,0.315716108407291,-0.00730971367983213,-0.240302537435332,-0.305113016559789,-0.400501346847838,-0.271183355450589,-0.205048172359985,-0.152628250226905,-0.271501692592173,0.454530074449198
"PYHIN1",0.153466326192655,-0.00215064491045833,-0.0247439241265423,0.144351089054975,0.190820561815827,0.447103435746977,-0.0681078626629535,-0.282995052233733,-0.243014253365622,-0.252065592501861,0.0632996726788764,-0.0838749886044982,-0.206259413533456,0.254821107023894
"PYROXD1",0.202989674590869,0.291427608678305,0.26653919876701,0.431915629171754,0.469201234287267,0.00237248069687414,-0.266234710970358,-0.260170846965176,-0.494301246812798,-0.30416515731924,-0.289483336370056,-0.415508247640493,-0.5093495851464,0.447782958658524
"PYY",0.270252376461952,0.213633934330444,0.245218516616155,0.393347257837558,0.340137515564375,0.0282010780221511,-0.352894366688493,-0.309269875734313,-0.504085117533416,-0.396964824453759,-0.230436939898893,-0.150350189678812,-0.224819580349382,0.533717693265758
"PYY2",0.0141751884780848,0.0246069361493937,-0.0604580549450786,-0.214677827747911,-0.268269810406745,0.0947776830865204,-0.0561676040982551,0.029521818475993,0.198333975852472,0.0410015706543388,0.0476515383170429,0.20271848231106,0.172340693673393,-0.115684286945249
"PZP",-0.0864912645079431,0.109564515691883,-0.00129096436351786,0.0933155538828271,0.146217793245181,-0.0553262534948159,0.00959715315284281,-0.0638956195072065,-0.0828426417173239,-0.127242262874406,-0.0793451291338189,0.0500433041216589,-0.00902944366003379,0.12981313004371
"QDPR",0.075746511602064,0.0707489961647747,0.0171537672786304,0.102420527360877,0.235698395762765,-0.0629361464139423,0.124938842235886,0.0927509823249482,-0.148910784099187,-0.161479795393686,-0.0766139934729114,-0.139399699659068,-0.140663198236777,0.120686340893547
"QKI",-0.113428415608535,-0.200738081183591,-0.136640516922011,-0.178126578273574,-0.119817872276897,-0.119371706722194,0.18256137468405,0.185725913122272,0.229046039088591,0.246130582756198,-0.00375900945721047,0.259253746218846,0.193813896094764,-0.250130572863751
"QPCT",-0.0216092749902802,-0.124428642142524,-0.12788687621415,-0.251131517835304,-0.267494391664786,0.0442147351099074,-0.0485644788005558,0.161696196214943,0.205676459221213,0.130037882907483,0.255860476081166,0.294225980144517,0.177778807379537,-0.182588527818509
"QPCTL",0.136700673624306,0.241434037474894,0.0341759594941005,0.0137296388367516,0.0621910110825314,0.0492526705794329,-0.171650980684061,-0.0802478479671681,-0.167679581136125,-0.160220706062754,0.003529908623351,0.0709917337926846,0.0211803232538053,0.243369758032767
"QPRT",-0.0922789518210289,-0.161854235357152,-0.284771466706267,-0.345681223429346,-0.330981683243694,0.0994536471662225,0.173401235347962,0.1553068952603,0.355995912284271,0.217422350046117,0.311040616523725,0.224918903436793,0.343040117699675,-0.287244081971909
"QRICH1",0.260848951027749,0.251480452712904,0.179002311780426,0.530839247810564,0.631317997085795,-0.00956215202984139,-0.352280015235606,-0.357193261614637,-0.680577797455581,-0.506422278622662,-0.44957356341938,-0.472911979997706,-0.497923220407246,0.616623925084273
"QRSL1",0.0466819125583619,0.147540360398981,0.108683167309193,0.0959328610580559,0.08457804293009,0.170775201141532,-0.058386550252385,-0.125553255253048,-0.0509859893207076,-0.0113489556279744,-0.158508283048082,-0.149475353952313,-0.257471244058466,0.0663289562071655
